episode,steps,completed,completion_steps,termination_reason,progress_percent,avg_lateral,std_lateral,max_lateral,avg_course,std_course,max_course,avg_tilt,std_tilt,max_tilt,avg_velocity,avg_action_change,reward
400,1901,0,0,heading_error,82.70,0.264292,0.291720,2.368042,0.108156,0.097608,0.552474,0.042818,0.031320,0.143754,3.83,0.133975,29852.09
401,1899,0,0,heading_error,82.67,0.258600,0.291630,2.414196,0.108155,0.101059,0.511662,0.042300,0.032200,0.143648,3.83,0.114071,30424.16
402,1899,0,0,heading_error,82.69,0.253625,0.280483,2.162737,0.102741,0.101946,0.530255,0.041753,0.032827,0.143609,3.83,0.103457,31097.12
403,1900,0,0,heading_error,82.66,0.264388,0.308579,2.183575,0.108618,0.100267,0.510649,0.043181,0.032080,0.144357,3.83,0.103684,30233.03
404,1899,0,0,heading_error,82.67,0.246748,0.307299,2.330906,0.103907,0.100522,0.504189,0.042311,0.032832,0.140226,3.83,0.091539,30782.46
405,1899,0,0,heading_error,82.66,0.249089,0.300840,3.404440,0.107255,0.103579,0.530630,0.042975,0.033738,0.151736,3.83,0.094572,31076.57
406,1905,0,0,heading_error,82.69,0.304202,0.509490,3.528976,0.119780,0.125154,1.570000,0.044804,0.034174,0.151083,3.83,0.090316,30298.63
407,1,0,0,heading_error,9.02,1.508915,0.000000,1.508915,0.001993,0.000000,0.001993,0.000231,0.000000,0.000231,0.06,0.000000,-592.36
408,1899,0,0,heading_error,82.67,0.256739,0.325707,2.381811,0.110002,0.101829,0.512734,0.043472,0.033107,0.147471,3.83,0.089034,30676.66
409,1898,0,0,heading_error,82.66,0.246545,0.298247,2.382894,0.104805,0.095196,0.481992,0.042182,0.032653,0.148947,3.83,0.084949,31096.83
410,1897,0,0,heading_error,82.66,0.240706,0.275119,2.207568,0.104572,0.105841,1.570000,0.042287,0.033663,0.147515,3.83,0.081585,31598.51
411,1,0,0,heading_error,15.16,3.074407,0.000000,3.074407,0.001993,0.000000,0.001993,0.000204,0.000000,0.000204,0.06,0.000000,-592.10
412,1904,0,0,heading_error,82.66,0.295292,0.474185,3.182889,0.116310,0.115141,0.659376,0.044463,0.033837,0.149098,3.83,0.096283,30185.74
413,1901,0,0,heading_error,82.66,0.267554,0.332343,2.105924,0.111354,0.102500,0.532655,0.044194,0.032847,0.148341,3.83,0.102133,30335.40
414,1897,0,0,heading_error,82.70,0.246896,0.281164,2.149630,0.103949,0.106260,1.570000,0.042154,0.033465,0.151370,3.83,0.090640,31375.78
415,1,0,0,heading_error,15.50,0.777560,0.000000,0.777560,0.001993,0.000000,0.001993,0.000231,0.000000,0.000231,0.06,0.000000,-592.08
416,1897,0,0,heading_error,82.64,0.244394,0.280789,2.131886,0.101768,0.099874,0.525640,0.042567,0.032674,0.153258,3.83,0.078121,31623.91
417,1900,0,0,heading_error,82.69,0.268431,0.322047,2.187590,0.110408,0.101844,0.517965,0.043711,0.032735,0.146957,3.83,0.117773,30142.98
418,1896,0,0,heading_error,82.65,0.241976,0.263389,2.202296,0.102465,0.095696,0.519116,0.042388,0.031548,0.145633,3.83,0.096413,32049.30
419,1898,0,0,heading_error,82.73,0.252595,0.299837,2.322396,0.104656,0.098077,0.515401,0.042546,0.032250,0.150376,3.83,0.131566,30528.88
420,1898,0,0,heading_error,82.68,0.243778,0.265495,2.217027,0.102183,0.099715,0.513979,0.042150,0.032915,0.152555,3.83,0.138465,31898.97
421,1896,0,0,heading_error,82.67,0.228825,0.256719,2.170800,0.100404,0.096025,0.513699,0.041900,0.032071,0.153600,3.83,0.131393,32867.00
422,1897,0,0,heading_error,82.70,0.238655,0.283768,2.387573,0.103048,0.097717,0.494361,0.041802,0.032739,0.151208,3.83,0.148852,32529.76
423,1900,0,0,heading_error,82.69,0.263463,0.300852,2.139943,0.107299,0.097417,0.532078,0.043856,0.030807,0.147579,3.83,0.137993,30875.92
424,1898,0,0,heading_error,82.68,0.268645,0.325235,2.370741,0.110811,0.100777,1.570000,0.043850,0.030931,0.147064,3.83,0.130799,30462.36
425,1,0,0,heading_error,11.42,0.570035,0.000000,0.570035,0.001993,0.000000,0.001993,0.000285,0.000000,0.000285,0.06,0.000000,-592.31
426,1897,0,0,heading_error,82.68,0.247767,0.276080,2.439959,0.105119,0.098376,0.524870,0.042393,0.031667,0.150941,3.83,0.139884,31432.37
427,1897,0,0,heading_error,82.69,0.242767,0.271639,2.226717,0.105644,0.097905,0.504732,0.042594,0.032332,0.152823,3.83,0.133403,31483.67
428,1897,0,0,heading_error,82.68,0.227460,0.281929,2.343011,0.102708,0.108484,1.570000,0.041496,0.033094,0.151428,3.83,0.130079,32206.68
429,1,0,0,heading_error,18.01,3.452252,0.000000,3.452252,0.001993,0.000000,0.001993,0.000246,0.000000,0.000246,0.06,0.000000,-591.91
430,1904,0,0,heading_error,82.66,0.307728,0.508106,3.574430,0.118272,0.123716,1.570000,0.044926,0.033007,0.151950,3.83,0.132352,30384.87
431,1,0,0,heading_error,17.22,0.510681,0.000000,0.510681,0.001993,0.000000,0.001993,0.000324,0.000000,0.000324,0.06,0.000000,-591.98
432,1898,0,0,heading_error,82.70,0.245411,0.274698,2.261677,0.107416,0.104059,1.570000,0.042710,0.032321,0.151825,3.83,0.133347,31403.45
433,1,0,0,heading_error,9.76,0.778663,0.000000,0.778663,1.570000,0.000000,1.570000,0.000331,0.000000,0.000331,0.06,0.000000,-592.37
434,1,0,0,heading_error,8.87,1.425941,0.000000,1.425941,0.001993,0.000000,0.001993,0.000092,0.000000,0.000092,0.06,0.000000,-592.51
435,1898,0,0,heading_error,82.65,0.251157,0.324845,2.373834,0.106894,0.103748,0.508820,0.042622,0.033975,0.155230,3.83,0.124616,31006.70
436,1899,0,0,heading_error,82.67,0.262752,0.295594,2.152068,0.112209,0.100385,0.536413,0.044145,0.031558,0.152030,3.83,0.131791,30229.64
437,1898,0,0,heading_error,82.69,0.257631,0.311583,2.160962,0.110203,0.103018,0.531818,0.043342,0.032908,0.152011,3.83,0.135847,31105.86
438,1896,0,0,heading_error,82.65,0.222126,0.284899,2.370504,0.103844,0.106088,0.526177,0.041771,0.033929,0.151769,3.83,0.120112,32649.36
439,1899,0,0,heading_error,82.66,0.263363,0.363355,4.496497,0.108737,0.105323,0.533771,0.043476,0.032482,0.152362,3.83,0.119288,30893.03
440,1909,0,0,heading_error,82.67,0.338020,0.648827,4.624665,0.123235,0.135084,0.801143,0.045464,0.034298,0.149743,3.83,0.136937,30070.27
441,1899,0,0,heading_error,82.69,0.264008,0.311007,2.141107,0.110967,0.097171,0.504109,0.044293,0.030665,0.150164,3.83,0.120207,30666.58
442,1898,0,0,heading_error,82.68,0.262272,0.306286,2.174704,0.112567,0.103008,0.523141,0.044037,0.032454,0.150287,3.83,0.129867,30313.55
443,1898,0,0,heading_error,82.67,0.242642,0.294978,2.362198,0.104649,0.098607,0.508823,0.042646,0.031438,0.153921,3.83,0.116426,31506.26
444,1899,0,0,heading_error,82.68,0.262721,0.320008,2.202978,0.109863,0.105389,1.570000,0.043717,0.030874,0.150743,3.83,0.124295,31111.59
445,1,0,0,heading_error,16.48,0.190738,0.000000,0.190738,0.001993,0.000000,0.001993,0.000243,0.000000,0.000243,0.06,0.000000,-592.01
446,1898,0,0,heading_error,82.67,0.235635,0.260811,2.112505,0.107146,0.094552,0.529076,0.043547,0.030346,0.151709,3.83,0.119589,32465.78
447,1901,0,0,heading_error,82.66,0.278711,0.330694,2.462026,0.115407,0.099416,0.515339,0.044806,0.030005,0.148680,3.83,0.152370,29318.95
448,1899,0,0,heading_error,82.66,0.250844,0.277375,2.189794,0.103886,0.103279,1.570000,0.041703,0.031656,0.148305,3.83,0.129285,30559.53
449,1,0,0,heading_error,11.47,2.515861,0.000000,2.515861,0.001993,0.000000,0.001993,0.000551,0.000000,0.000551,0.06,0.000000,-592.31
450,1902,0,0,heading_error,82.66,0.287823,0.405954,2.610701,0.115040,0.113562,0.530894,0.043894,0.033431,0.152078,3.83,0.113345,29932.41
451,1901,0,0,heading_error,82.68,0.262758,0.311524,2.326683,0.115887,0.111093,1.570000,0.043920,0.033273,0.148188,3.83,0.105717,29731.96
452,1,0,0,heading_error,17.37,0.088943,0.000000,0.088943,0.001993,0.000000,0.001993,0.000444,0.000000,0.000444,0.06,0.000000,-591.94
453,1898,0,0,heading_error,82.66,0.226463,0.288454,2.383464,0.107289,0.112646,0.554492,0.042165,0.037693,0.155586,3.83,0.111494,31870.48
454,1902,0,0,heading_error,82.70,0.265226,0.360975,2.365207,0.113341,0.114922,0.511548,0.043747,0.037474,0.157346,3.83,0.103773,30282.16
455,1901,0,0,heading_error,82.66,0.256734,0.311697,3.352792,0.113161,0.103988,0.554471,0.044591,0.033947,0.152155,3.83,0.106619,30168.52
456,1908,0,0,heading_error,82.69,0.313539,0.507392,3.470179,0.118935,0.125760,1.570000,0.045166,0.034438,0.146820,3.82,0.090293,29014.63
457,1,0,0,heading_error,14.89,0.778663,0.000000,0.778663,1.570000,0.000000,1.570000,0.000109,0.000000,0.000109,0.06,0.000000,-592.14
458,1,0,0,heading_error,9.12,1.693414,0.000000,1.693414,0.001993,0.000000,0.001993,0.000215,0.000000,0.000215,0.06,0.000000,-592.20
459,1902,0,0,heading_error,82.69,0.265967,0.343482,2.415065,0.112321,0.104990,0.489123,0.044413,0.033242,0.147564,3.82,0.095196,30051.26
460,1899,0,0,heading_error,82.70,0.230706,0.282518,2.351979,0.103316,0.106842,0.534973,0.042121,0.033262,0.145273,3.83,0.086930,32298.27
461,1899,0,0,heading_error,82.68,0.255976,0.274242,2.257231,0.107306,0.101319,1.570000,0.043454,0.030935,0.138651,3.83,0.107177,31017.16
462,1,0,0,heading_error,17.50,1.573197,0.000000,1.573197,0.001993,0.000000,0.001993,0.000688,0.000000,0.000688,0.06,0.000000,-591.96
463,1902,0,0,heading_error,82.68,0.266518,0.323782,2.290302,0.110783,0.106034,0.560051,0.044204,0.032870,0.148146,3.83,0.108378,30373.15
464,1902,0,0,heading_error,82.70,0.264961,0.303782,2.123219,0.111535,0.103514,0.546378,0.044780,0.032076,0.149154,3.83,0.101660,30305.18
465,1901,0,0,heading_error,82.67,0.259313,0.309119,2.105437,0.110786,0.103776,0.543987,0.043994,0.031913,0.146374,3.83,0.114064,30622.78
466,1902,0,0,heading_error,82.66,0.259929,0.320375,2.118307,0.113713,0.110887,1.570000,0.044550,0.032552,0.149402,3.82,0.105416,30601.32
467,1,0,0,heading_error,10.41,0.417638,0.000000,0.417638,0.001993,0.000000,0.001993,0.000296,0.000000,0.000296,0.06,0.000000,-592.37
468,1900,0,0,heading_error,82.68,0.240078,0.269149,3.121209,0.105408,0.101470,0.540617,0.042663,0.033019,0.148208,3.83,0.115421,31957.02
469,1907,0,0,heading_error,82.67,0.297924,0.476167,4.477748,0.118040,0.118789,0.634676,0.045612,0.033792,0.149737,3.82,0.100526,30228.44
470,1913,0,0,heading_error,82.70,0.344041,0.649644,4.605789,0.125540,0.134606,0.849629,0.046484,0.034479,0.147918,3.82,0.114076,29574.63
471,1910,0,0,heading_error,82.73,0.318909,0.554668,3.891214,0.124899,0.128234,0.736181,0.046694,0.033954,0.156261,3.82,0.117044,29284.99
472,1905,0,0,heading_error,82.68,0.294004,0.451489,3.011059,0.117062,0.114814,0.550126,0.045156,0.033799,0.152510,3.82,0.114287,30189.06
473,1903,0,0,heading_error,82.68,0.259365,0.326653,4.496497,0.113191,0.108888,0.536508,0.044762,0.034371,0.153673,3.82,0.115084,30609.79
474,1914,0,0,heading_error,82.68,0.337106,0.654792,4.631521,0.125687,0.141481,0.896913,0.046348,0.036331,0.156595,3.82,0.109311,29540.58
475,1907,0,0,heading_error,82.67,0.300872,0.470372,3.252427,0.123475,0.118406,0.585540,0.046811,0.034606,0.153450,3.82,0.120556,29504.68
476,1901,0,0,heading_error,82.66,0.239302,0.275760,2.219585,0.113167,0.108784,0.562801,0.044386,0.035195,0.155565,3.83,0.126972,31175.78
477,1900,0,0,heading_error,82.72,0.246432,0.272546,2.162103,0.113512,0.104369,0.556665,0.044488,0.033765,0.154067,3.83,0.121633,30469.51
478,1901,0,0,heading_error,82.73,0.242794,0.285962,2.276414,0.112651,0.108846,0.567850,0.044162,0.034496,0.154776,3.83,0.121681,31138.04
479,1905,0,0,heading_error,82.71,0.279319,0.348217,2.149901,0.122289,0.111599,0.542832,0.046788,0.034641,0.154619,3.82,0.127165,29145.94
480,1902,0,0,heading_error,82.67,0.258061,0.297649,2.452115,0.116468,0.110339,1.570000,0.045040,0.034207,0.156755,3.83,0.140063,29911.92
481,1,0,0,heading_error,11.81,0.096021,0.000000,0.096021,0.001993,0.000000,0.001993,0.000261,0.000000,0.000261,0.06,0.000000,-592.27
482,1899,0,0,heading_error,82.66,0.235098,0.282091,3.654380,0.109035,0.112143,0.537557,0.043142,0.036198,0.154168,3.83,0.119667,31850.11
483,1909,0,0,heading_error,82.70,0.319704,0.543800,4.496497,0.128575,0.132747,0.702330,0.046024,0.036543,0.160131,3.82,0.139366,29106.30
484,1914,0,0,heading_error,82.67,0.338294,0.647372,4.631546,0.129447,0.141741,0.926803,0.046745,0.036766,0.161551,3.82,0.129074,29324.10
485,1903,0,0,heading_error,82.71,0.271532,0.335293,2.454768,0.117848,0.119084,1.570000,0.044936,0.035595,0.159144,3.82,0.148280,29457.89
486,1,0,0,heading_error,11.45,3.487715,0.000000,3.487715,0.001993,0.000000,0.001993,0.000205,0.000000,0.000205,0.06,0.000000,-592.29
487,1908,0,0,heading_error,82.72,0.307450,0.511883,3.618132,0.125478,0.129676,1.570000,0.046098,0.035634,0.158751,3.82,0.138943,29541.30
488,1,0,0,heading_error,10.09,1.690944,0.000000,1.690944,0.001993,0.000000,0.001993,0.000447,0.000000,0.000447,0.06,0.000000,-592.31
489,1901,0,0,heading_error,82.65,0.263754,0.338044,2.240839,0.118322,0.115257,0.566853,0.044896,0.036135,0.156573,3.83,0.133723,29629.66
490,1898,0,0,heading_error,82.73,0.236706,0.275675,2.122459,0.108313,0.104363,0.546899,0.043182,0.035259,0.155259,3.83,0.130716,31096.86
491,1902,0,0,heading_error,82.69,0.264090,0.318052,2.365374,0.116356,0.110855,0.589552,0.044968,0.034045,0.156942,3.83,0.136357,29656.31
492,1902,0,0,heading_error,82.66,0.266573,0.346922,2.173399,0.117113,0.110693,0.510436,0.045122,0.034903,0.160141,3.83,0.131763,30413.88
493,1897,0,0,heading_error,82.67,0.235158,0.294223,2.458860,0.107676,0.105423,0.510954,0.042776,0.034519,0.158592,3.83,0.128512,32164.43
494,1899,0,0,heading_error,82.66,0.260028,0.323888,2.409446,0.115732,0.110157,0.576136,0.044197,0.032939,0.155182,3.83,0.126088,30382.97
495,1899,0,0,heading_error,82.64,0.273033,0.368414,2.369868,0.114115,0.121682,1.570000,0.043319,0.035121,0.154254,3.83,0.120972,30419.69
496,1,0,0,heading_error,8.31,1.277848,0.000000,1.277848,0.001993,0.000000,0.001993,0.000251,0.000000,0.000251,0.06,0.000000,-592.41
497,1898,0,0,heading_error,82.67,0.255051,0.317970,4.229479,0.110825,0.108985,0.526629,0.043328,0.034709,0.156285,3.83,0.117600,30534.78
498,1910,0,0,heading_error,82.69,0.342438,0.622706,4.357293,0.128656,0.130974,0.868230,0.047044,0.032648,0.150267,3.82,0.118143,28963.18
499,1902,0,0,heading_error,82.67,0.286281,0.429796,2.843813,0.114451,0.114142,0.604157,0.044098,0.034500,0.155682,3.83,0.116737,30468.89
500,1897,0,0,heading_error,82.77,0.241194,0.262544,2.268402,0.104555,0.106488,1.570000,0.041702,0.033327,0.155949,3.83,0.229001,30856.20
501,1,0,0,heading_error,16.11,0.914605,0.000000,0.914605,0.001993,0.000000,0.001993,0.000346,0.000000,0.000346,0.06,0.000000,-592.03
502,1899,0,0,heading_error,82.82,0.263144,0.264776,2.128568,0.106699,0.098416,0.525829,0.042564,0.032537,0.155252,3.83,0.187822,29541.56
503,1900,0,0,heading_error,82.88,0.273754,0.289700,2.651294,0.108839,0.100384,0.510986,0.042937,0.032104,0.148063,3.83,0.221467,28656.47
504,1906,0,0,heading_error,82.80,0.299228,0.404220,2.747934,0.116197,0.109243,0.617883,0.045068,0.033066,0.155429,3.83,0.191680,28314.10
505,1904,0,0,heading_error,82.76,0.282820,0.337743,2.409238,0.112529,0.108304,0.536969,0.044243,0.032704,0.153683,3.83,0.170721,28325.87
506,1902,0,0,heading_error,82.82,0.275377,0.327556,4.496497,0.110664,0.104857,0.561948,0.043643,0.033301,0.156694,3.83,0.199543,28407.40
507,1914,0,0,heading_error,82.79,0.365879,0.646381,4.631022,0.125430,0.134632,0.912998,0.046025,0.033319,0.151751,3.83,0.235218,27110.81
508,1904,0,0,heading_error,82.88,0.295009,0.387500,2.537542,0.116157,0.115900,1.570000,0.044157,0.033779,0.151400,3.83,0.193899,28147.68
509,1,0,0,heading_error,11.81,0.907697,0.000000,0.907697,0.001993,0.000000,0.001993,0.000249,0.000000,0.000249,0.06,0.000000,-592.27
510,1901,0,0,heading_error,82.78,0.278436,0.308056,4.292253,0.111538,0.097668,0.512554,0.043410,0.032318,0.157131,3.83,0.183789,27968.32
511,1913,0,0,heading_error,82.75,0.352141,0.619381,4.420483,0.127474,0.132078,0.927090,0.046384,0.033816,0.155339,3.82,0.168980,27064.56
512,1908,0,0,heading_error,82.76,0.317600,0.463287,3.241417,0.119650,0.116400,0.671087,0.045457,0.032731,0.155301,3.83,0.195646,27234.96
513,1900,0,0,heading_error,82.78,0.274917,0.297526,2.457826,0.110958,0.096687,0.491401,0.043747,0.031936,0.152454,3.83,0.198823,27908.00
514,1901,0,0,heading_error,82.75,0.251755,0.270085,2.370945,0.107085,0.103070,0.562072,0.042778,0.033269,0.158203,3.83,0.203311,29752.96
515,1903,0,0,heading_error,82.74,0.282933,0.327948,2.413919,0.113782,0.104507,0.521189,0.044626,0.032393,0.156128,3.83,0.202689,27712.50
516,1903,0,0,heading_error,82.77,0.286354,0.372727,2.346310,0.112215,0.110050,1.570000,0.043957,0.033316,0.153952,3.83,0.217564,28729.70
517,1,0,0,heading_error,12.28,0.778663,0.000000,0.778663,1.570000,0.000000,1.570000,0.000223,0.000000,0.000223,0.06,0.000000,-592.25
518,1,0,0,heading_error,11.27,0.778663,0.000000,0.778663,1.570000,0.000000,1.570000,0.000152,0.000000,0.000152,0.06,0.000000,-592.50
519,1,0,0,heading_error,11.54,1.650681,0.000000,1.650681,0.001993,0.000000,0.001993,0.000191,0.000000,0.000191,0.06,0.000000,-592.54
520,1903,0,0,heading_error,82.76,0.276988,0.331363,2.420435,0.111248,0.103377,0.513661,0.043657,0.032647,0.156193,3.83,0.219706,28457.61
521,1901,0,0,heading_error,82.72,0.269581,0.319274,2.451491,0.111840,0.105267,0.517803,0.044008,0.033322,0.157085,3.83,0.206649,29476.42
522,1902,0,0,heading_error,82.72,0.267079,0.308198,2.397700,0.111437,0.101544,0.500994,0.044186,0.033295,0.157748,3.83,0.212894,29163.51
523,1902,0,0,heading_error,82.77,0.263872,0.299391,2.373548,0.113930,0.102970,0.508222,0.044401,0.033301,0.155750,3.83,0.215655,28777.35
524,1904,0,0,heading_error,82.79,0.280370,0.325864,3.892317,0.115984,0.103907,0.506310,0.044756,0.033586,0.153347,3.83,0.163661,28002.94
525,1914,0,0,heading_error,82.83,0.341462,0.557659,4.005064,0.127088,0.131482,0.898086,0.046794,0.034387,0.157808,3.82,0.158618,27566.64
526,1900,0,0,heading_error,82.76,0.250159,0.275061,3.895781,0.110453,0.100738,0.554488,0.043654,0.033254,0.156811,3.83,0.132745,29778.58
527,1912,0,0,heading_error,82.84,0.334811,0.559378,4.015746,0.128010,0.130112,0.844892,0.046475,0.034548,0.157144,3.82,0.148993,27913.54
528,1900,0,0,heading_error,82.76,0.245639,0.261460,2.193190,0.110159,0.101704,0.553923,0.043824,0.032571,0.158257,3.83,0.148751,29874.82
529,1899,0,0,heading_error,82.79,0.244155,0.267989,2.293380,0.107978,0.101703,0.546287,0.042679,0.033224,0.155199,3.83,0.136799,30080.04
530,1901,0,0,heading_error,82.80,0.259576,0.277272,2.256733,0.109782,0.102149,0.548985,0.043700,0.032687,0.160590,3.83,0.137870,29418.00
531,1902,0,0,heading_error,82.70,0.263184,0.317711,2.825556,0.114873,0.107193,0.532286,0.044928,0.032929,0.163482,3.83,0.156460,29792.55
532,1906,0,0,heading_error,82.70,0.296447,0.438424,2.920478,0.118734,0.116062,0.699452,0.045089,0.033530,0.157455,3.83,0.186046,29188.47
